"query.number"	"significant"	"p.value"	"term.size"	"query.size"	"overlap.size"	"precision"	"recall"	"term.id"	"domain"	"subgraph.number"	"term.name"	"relative.depth"	"intersection"	"IC"
"1"	"skyblue3"	TRUE	0.0109	297	369	20	0.054	0.067	"GO:0022804"	"MF"	2	"active transmembrane transporter activity"	1	"ENSG00000006071,ENSG00000064687,ENSG00000089060,ENSG00000105726,ENSG00000114770,ENSG00000115657,ENSG00000124574,ENSG00000126903,ENSG00000135502,ENSG00000135740,ENSG00000138074,ENSG00000144671,ENSG00000149742,ENSG00000150967,ENSG00000154258,ENSG00000154263,ENSG00000183048,ENSG00000184999,ENSG00000225697,ENSG00000231925"	4.71648183009655
"2"	"skyblue3"	TRUE	0.00422	330	369	22	0.06	0.067	"GO:0042623"	"MF"	1	"ATPase activity, coupled"	1	"ENSG00000006071,ENSG00000064687,ENSG00000087191,ENSG00000090889,ENSG00000105726,ENSG00000114770,ENSG00000115657,ENSG00000124574,ENSG00000125337,ENSG00000126870,ENSG00000127586,ENSG00000134815,ENSG00000140451,ENSG00000150967,ENSG00000154258,ENSG00000154263,ENSG00000160957,ENSG00000183258,ENSG00000183914,ENSG00000204351,ENSG00000231925,ENSG00000258366"	5.00286772608688
"3"	"skyblue3"	TRUE	1.61e-05	44	147	9	0.061	0.205	"KEGG:02010"	"keg"	3	"ABC transporters"	1	"ENSG00000006071,ENSG00000064687,ENSG00000114770,ENSG00000115657,ENSG00000124574,ENSG00000150967,ENSG00000154258,ENSG00000154263,ENSG00000197150"	NA
"4"	"thistle2"	TRUE	0.0263	29	190	5	0.026	0.172	"GO:0010390"	"BP"	3	"histone monoubiquitination"	1	"ENSG00000095787,ENSG00000134371,ENSG00000168283,ENSG00000170142,ENSG00000180628"	8.60720207140162
"5"	"thistle2"	TRUE	0.0149	12325	190	158	0.832	0.013	"GO:0005622"	"CC"	2	"intracellular"	1	"ENSG00000006451,ENSG00000015171,ENSG00000017797,ENSG00000023287,ENSG00000025039,ENSG00000029725,ENSG00000034713,ENSG00000036549,ENSG00000053254,ENSG00000056586,ENSG00000060762,ENSG00000065978,ENSG00000066855,ENSG00000067704,ENSG00000068796,ENSG00000069275,ENSG00000070081,ENSG00000070367,ENSG00000072415,ENSG00000073584,ENSG00000075407,ENSG00000078304,ENSG00000081154,ENSG00000083290,ENSG00000083937,ENSG00000087502,ENSG00000089063,ENSG00000089682,ENSG00000091527,ENSG00000093144,ENSG00000095787,ENSG00000096717,ENSG00000100380,ENSG00000100568,ENSG00000100852,ENSG00000101752,ENSG00000103994,ENSG00000104219,ENSG00000104671,ENSG00000104695,ENSG00000105968,ENSG00000106483,ENSG00000107186,ENSG00000107897,ENSG00000111276,ENSG00000111328,ENSG00000111962,ENSG00000112319,ENSG00000113391,ENSG00000113645,ENSG00000113845,ENSG00000114416,ENSG00000115364,ENSG00000115464,ENSG00000117614,ENSG00000118260,ENSG00000119335,ENSG00000119878,ENSG00000120333,ENSG00000120686,ENSG00000120693,ENSG00000121851,ENSG00000122042,ENSG00000122068,ENSG00000122958,ENSG00000123124,ENSG00000124333,ENSG00000124795,ENSG00000129480,ENSG00000130024,ENSG00000131171,ENSG00000132388,ENSG00000133104,ENSG00000134278,ENSG00000134308,ENSG00000134371,ENSG00000135766,ENSG00000135974,ENSG00000136940,ENSG00000137500,ENSG00000137501,ENSG00000139154,ENSG00000140367,ENSG00000142864,ENSG00000144674,ENSG00000145391,ENSG00000145741,ENSG00000147687,ENSG00000148444,ENSG00000148516,ENSG00000150540,ENSG00000151239,ENSG00000151718,ENSG00000151748,ENSG00000152133,ENSG00000152484,ENSG00000152492,ENSG00000152818,ENSG00000154380,ENSG00000155959,ENSG00000156256,ENSG00000157869,ENSG00000162368,ENSG00000162734,ENSG00000162849,ENSG00000163412,ENSG00000163467,ENSG00000163605,ENSG00000163681,ENSG00000163808,ENSG00000164197,ENSG00000164576,ENSG00000164754,ENSG00000165156,ENSG00000165650,ENSG00000166164,ENSG00000166439,ENSG00000166478,ENSG00000166503,ENSG00000166582,ENSG00000166971,ENSG00000168118,ENSG00000168283,ENSG00000168944,ENSG00000169604,ENSG00000169762,ENSG00000169862,ENSG00000170142,ENSG00000170242,ENSG00000172239,ENSG00000172331,ENSG00000172817,ENSG00000172987,ENSG00000173960,ENSG00000174720,ENSG00000175387,ENSG00000176105,ENSG00000179010,ENSG00000180008,ENSG00000180628,ENSG00000181315,ENSG00000181722,ENSG00000182253,ENSG00000183513,ENSG00000184014,ENSG00000185129,ENSG00000186153,ENSG00000188931,ENSG00000198157,ENSG00000198894,ENSG00000198948,ENSG00000204308,ENSG00000250565,ENSG00000253710,ENSG00000255529,ENSG00000257315,ENSG00000272047,ENSG00000272325"	0.535768712823952
"6"	"thistle2"	TRUE	0.00301	1395	105	31	0.295	0.022	"REAC:R-HSA-74160"	"rea"	1	"Gene expression (Transcription)"	1	"ENSG00000025039,ENSG00000073584,ENSG00000075407,ENSG00000078304,ENSG00000096717,ENSG00000104695,ENSG00000105968,ENSG00000111276,ENSG00000115232,ENSG00000121851,ENSG00000122068,ENSG00000123124,ENSG00000124795,ENSG00000134308,ENSG00000134371,ENSG00000139154,ENSG00000146757,ENSG00000164576,ENSG00000166164,ENSG00000166478,ENSG00000168283,ENSG00000171827,ENSG00000173258,ENSG00000175387,ENSG00000176105,ENSG00000178665,ENSG00000180008,ENSG00000180628,ENSG00000186153,ENSG00000198440,ENSG00000272047"	NA
"7"	"thistle2"	TRUE	0.0255	1257	105	27	0.257	0.021	"REAC:R-HSA-73857"	"rea"	1	"RNA Polymerase II Transcription"	2	"ENSG00000025039,ENSG00000073584,ENSG00000075407,ENSG00000078304,ENSG00000104695,ENSG00000105968,ENSG00000111276,ENSG00000115232,ENSG00000122068,ENSG00000123124,ENSG00000124795,ENSG00000134308,ENSG00000134371,ENSG00000146757,ENSG00000166164,ENSG00000166478,ENSG00000168283,ENSG00000171827,ENSG00000173258,ENSG00000175387,ENSG00000176105,ENSG00000178665,ENSG00000180008,ENSG00000180628,ENSG00000186153,ENSG00000198440,ENSG00000272047"	NA
"8"	"lightgreen"	TRUE	5.65e-26	2441	215	97	0.451	0.04	"GO:0002376"	"BP"	3	"immune system process"	1	"ENSG00000006747,ENSG00000007312,ENSG00000012779,ENSG00000015285,ENSG00000018280,ENSG00000026508,ENSG00000028277,ENSG00000043462,ENSG00000066336,ENSG00000072694,ENSG00000076944,ENSG00000082074,ENSG00000086730,ENSG00000087088,ENSG00000091106,ENSG00000091317,ENSG00000100365,ENSG00000100504,ENSG00000101096,ENSG00000101160,ENSG00000101336,ENSG00000104774,ENSG00000105246,ENSG00000105329,ENSG00000105501,ENSG00000106799,ENSG00000107099,ENSG00000109861,ENSG00000110719,ENSG00000111679,ENSG00000115919,ENSG00000116701,ENSG00000118308,ENSG00000118640,ENSG00000123329,ENSG00000123338,ENSG00000124570,ENSG00000126264,ENSG00000128340,ENSG00000129450,ENSG00000129465,ENSG00000130429,ENSG00000131042,ENSG00000131981,ENSG00000134516,ENSG00000136167,ENSG00000138080,ENSG00000139572,ENSG00000140030,ENSG00000141526,ENSG00000141968,ENSG00000142583,ENSG00000143226,ENSG00000150337,ENSG00000155629,ENSG00000155926,ENSG00000158473,ENSG00000158517,ENSG00000158869,ENSG00000159189,ENSG00000159216,ENSG00000160255,ENSG00000162493,ENSG00000163191,ENSG00000163661,ENSG00000163735,ENSG00000163823,ENSG00000166278,ENSG00000167613,ENSG00000167850,ENSG00000167851,ENSG00000168071,ENSG00000168961,ENSG00000169385,ENSG00000170458,ENSG00000170542,ENSG00000170909,ENSG00000171051,ENSG00000173369,ENSG00000173372,ENSG00000173535,ENSG00000180353,ENSG00000180448,ENSG00000184500,ENSG00000185436,ENSG00000186827,ENSG00000187796,ENSG00000196126,ENSG00000196735,ENSG00000197249,ENSG00000197943,ENSG00000198019,ENSG00000203747,ENSG00000204472,ENSG00000216490,ENSG00000241839,ENSG00000254087"	2.79342981270393
"9"	"lightgreen"	TRUE	1.89e-21	1054	215	60	0.279	0.057	"GO:0002252"	"BP"	3	"immune effector process"	2	"ENSG00000012779,ENSG00000015285,ENSG00000018280,ENSG00000026508,ENSG00000072694,ENSG00000076944,ENSG00000091317,ENSG00000100504,ENSG00000101160,ENSG00000101336,ENSG00000104774,ENSG00000105329,ENSG00000105501,ENSG00000109861,ENSG00000110719,ENSG00000111679,ENSG00000118308,ENSG00000118640,ENSG00000123329,ENSG00000123338,ENSG00000124570,ENSG00000129450,ENSG00000129465,ENSG00000130429,ENSG00000131042,ENSG00000131981,ENSG00000134516,ENSG00000136167,ENSG00000139572,ENSG00000141968,ENSG00000142583,ENSG00000143226,ENSG00000150337,ENSG00000158869,ENSG00000159189,ENSG00000160255,ENSG00000163191,ENSG00000163661,ENSG00000163735,ENSG00000166278,ENSG00000167613,ENSG00000167851,ENSG00000168961,ENSG00000169385,ENSG00000170458,ENSG00000170542,ENSG00000170909,ENSG00000171051,ENSG00000173369,ENSG00000173372,ENSG00000180448,ENSG00000184500,ENSG00000185436,ENSG00000186827,ENSG00000196126,ENSG00000197249,ENSG00000197943,ENSG00000203747,ENSG00000241839,ENSG00000254087"	4.69437938580291
"10"	"lightgreen"	TRUE	3.13e-20	748	215	50	0.233	0.067	"GO:0002443"	"BP"	3	"leukocyte mediated immunity"	3	"ENSG00000012779,ENSG00000015285,ENSG00000018280,ENSG00000026508,ENSG00000072694,ENSG00000076944,ENSG00000091317,ENSG00000100504,ENSG00000101160,ENSG00000104774,ENSG00000105329,ENSG00000105501,ENSG00000109861,ENSG00000110719,ENSG00000111679,ENSG00000118308,ENSG00000118640,ENSG00000123329,ENSG00000123338,ENSG00000124570,ENSG00000129450,ENSG00000129465,ENSG00000131042,ENSG00000131981,ENSG00000134516,ENSG00000139572,ENSG00000142583,ENSG00000143226,ENSG00000158869,ENSG00000159189,ENSG00000160255,ENSG00000163191,ENSG00000163661,ENSG00000163735,ENSG00000166278,ENSG00000167613,ENSG00000167851,ENSG00000168961,ENSG00000169385,ENSG00000170458,ENSG00000170542,ENSG00000170909,ENSG00000171051,ENSG00000173369,ENSG00000173372,ENSG00000180448,ENSG00000196126,ENSG00000197249,ENSG00000241839,ENSG00000254087"	5.8296258076508
